Elevation,Aspect,Slope,Horizontal_Distance_To_Hydrology,Vertical_Distance_To_Hydrology,Horizontal_Distance_To_Roadways,Hillshade_9am,Hillshade_Noon,Hillshade_3pm,Horizontal_Distance_To_Fire_Points,Wilderness_Area1,Wilderness_Area2,Wilderness_Area3,Wilderness_Area4,Cover_Type
1689,319,15,196,100,2185,152,192,176,281,0,0,0,1,1
3508,25,0,724,16,4918,232,243,126,3397,1,0,0,0,1
2742,109,0,460,37,624,229,251,137,797,0,0,1,0,2
1827,206,19,22,61,273,187,226,179,703,0,0,0,1,5
2867,173,17,-6,-63,2846,212,234,142,2316,1,0,0,0,4
3046,190,3,511,38,2246,177,224,185,2121,1,0,0,0,1
3024,168,13,330,58,2636,222,221,125,2381,0,0,1,0,7
2457,331,19,448,123,982,106,206,233,1754,0,0,1,1,3
2759,47,17,228,22,1060,218,192,116,674,0,0,1,0,7
3478,110,11,999,182,1899,226,214,110,2473,1,0,0,0,4
2336,192,25,219,17,1420,212,198,116,-482,0,0,0,1,5
2495,44,-1,147,9,314,245,237,128,1005,0,0,1,0,6
2713,335,26,261,36,4633,169,223,169,1035,1,0,0,1,3
2112,170,14,245,60,543,223,226,119,666,0,0,0,1,2
2929,146,2,305,13,933,217,242,159,3476,0,0,1,0,4
2307,237,14,-10,-9,2735,229,253,141,551,0,0,0,1,4
1758,30,29,30,0,367,262,182,58,-3405,0,0,0,1,6
2994,60,-3,347,-2,3172,227,249,150,2178,1,0,1,0,1
2266,174,15,159,35,1571,212,244,147,623,0,0,0,1,3
2940,41,-1,411,21,2823,237,257,147,1478,1,0,0,0,2
2948,244,22,194,12,1144,211,227,145,1119,0,0,1,0,5
2465,31,6,76,22,1028,194,222,157,1023,0,0,1,0,2
2867,252,10,859,159,1482,161,217,171,1064,0,0,1,0,1
3027,286,27,245,8,2104,201,231,165,570,0,0,1,0,2
2678,85,21,288,69,1664,228,215,103,432,0,0,1,0,5
2769,199,17,541,105,1737,175,220,176,1333,0,0,1,0,4
2447,86,39,269,52,1895,280,201,27,-515,0,0,0,1,5
3371,126,12,613,114,1929,179,216,165,1606,0,0,1,0,4
2078,28,20,-73,15,882,234,196,98,-584,0,0,0,1,5
2810,14,21,127,28,1402,229,194,93,708,0,0,1,0,7
2966,36,21,285,6,2865,232,206,97,960,0,0,1,0,4
2593,262,22,5,-14,1531,199,231,163,1138,0,0,0,0,5
3089,161,6,656,80,1573,203,228,158,3439,0,0,1,0,6
3220,299,17,720,125,1835,198,243,175,1385,0,0,1,0,6
2099,314,18,23,-2,1260,151,235,217,81,0,0,0,1,1
3203,252,13,739,125,4002,133,190,185,3113,0,0,1,0,4
2680,171,27,24,-10,2168,204,218,130,286,1,0,0,0,5
1797,24,10,-44,-10,-529,259,250,98,-351,0,0,0,1,4
2925,93,24,61,-40,5000,220,221,130,2120,1,0,0,0,4
2494,45,14,136,-20,27,254,234,77,932,1,0,0,0,4
3042,269,8,21,-43,3141,212,247,168,2030,0,0,1,0,5
2806,63,15,80,20,1320,228,220,104,2121,1,0,0,0,4
3055,145,9,62,-52,2218,220,238,154,1943,1,0,0,0,4
2270,-19,1,197,52,715,232,234,120,2160,0,0,0,1,2
2711,101,30,127,13,2357,253,216,98,324,0,0,1,0,5
2011,333,29,129,82,115,94,181,238,-455,0,0,0,1,7
2211,-55,21,137,56,272,248,187,67,760,0,0,0,1,4
2858,279,12,443,91,1523,143,214,217,833,0,0,1,0,6
3182,12,2,413,48,3576,230,225,139,2994,1,0,0,0,3
2663,113,3,-44,-19,1156,223,248,167,1929,0,0,1,0,3
2163,165,10,251,93,146,172,236,214,1476,0,0,0,1,6
2545,185,15,380,44,2991,220,222,128,224,0,0,0,1,1
2786,30,15,254,51,1607,221,210,118,-106,0,0,1,0,7
2667,120,16,214,39,727,196,202,127,2401,0,0,0,0,4
2751,149,18,337,84,1424,209,207,136,206,0,0,1,0,7
2864,135,0,-13,-61,1677,239,268,155,2874,1,0,0,0,4
3068,173,22,363,30,3645,246,216,89,926,0,0,0,0,4
2473,-57,31,358,135,1160,255,166,-7,418,0,0,0,1,4
2551,-9,16,134,2,206,247,211,85,730,0,0,1,0,5
2939,92,30,3,-46,4437,223,186,72,2623,0,0,0,0,7
2235,66,14,154,35,430,236,244,124,688,0,0,0,1,4
2634,52,10,25,0,1012,226,223,129,1161,0,0,1,0,4
2376,110,6,-36,-21,455,224,253,157,415,0,0,0,1,4
2502,119,9,60,35,1654,211,233,135,2584,0,0,1,0,5
2455,137,13,168,10,719,247,252,116,561,0,0,1,0,2
3022,19,10,5,-39,1690,241,220,118,2845,0,0,1,0,6
2498,227,18,118,26,2003,175,222,167,1092,0,0,0,1,2
3054,95,4,243,44,1867,199,225,167,3313,1,0,0,0,6
3193,176,2,492,34,-23,232,256,159,2447,0,0,1,0,6
2222,76,11,49,-29,-68,221,226,128,32,0,0,0,1,3
2488,253,18,113,-9,141,189,250,191,912,0,0,1,0,2
2441,169,36,136,62,1616,211,185,98,-260,0,0,0,1,4
2309,144,16,373,106,2277,199,213,115,1687,0,0,0,1,1
3008,39,3,273,-8,1758,213,250,158,2397,1,0,0,0,1
2422,243,29,208,72,328,116,161,192,-258,0,0,0,1,7
2235,123,30,83,13,2689,244,218,93,-752,0,0,0,1,5
2823,108,6,66,-38,3977,205,231,168,2959,1,0,0,0,4
2845,-33,23,254,82,1389,229,186,82,424,0,0,1,0,7
2623,177,14,386,53,179,181,223,171,839,0,0,1,0,2
2955,101,18,244,7,1112,213,210,123,2018,0,0,1,0,5
3047,64,13,373,46,1836,221,213,112,2038,0,0,1,0,7
2832,170,18,88,17,2576,228,228,126,1910,0,0,0,0,3
2314,50,19,106,15,1022,268,239,89,-123,0,0,1,1,4
2182,333,26,-70,-8,1324,116,205,229,821,0,0,0,1,4
2757,226,23,237,55,3210,209,220,133,1260,0,0,0,0,5
2817,22,2,-11,-86,2379,229,257,162,3487,1,0,0,0,2
2816,118,0,439,78,1643,197,237,163,3229,0,0,1,0,7
2825,10,11,368,65,587,228,203,98,3236,0,0,1,0,7
2417,301,22,418,62,2605,177,222,156,-384,0,0,0,1,3
2195,128,9,269,52,-371,215,228,135,1033,0,0,0,1,2
2072,-86,22,102,47,-1306,262,197,20,1105,0,0,0,1,5
2511,-68,22,21,32,685,222,175,64,1007,0,0,1,0,7
2815,121,7,259,59,947,199,224,153,2130,0,0,1,0,4
2981,208,34,280,45,3711,237,212,119,567,0,0,1,0,6
2699,106,16,415,59,1392,219,216,112,1940,0,0,1,0,2
3075,51,6,394,51,2720,217,227,146,1806,0,0,1,0,5
2242,118,26,232,34,1308,280,221,51,-246,0,0,0,1,4
1785,165,7,-42,10,1887,230,265,149,304,0,0,0,1,3
2929,92,21,486,89,1538,246,215,108,62,0,0,1,0,5
2888,70,16,443,79,2254,207,202,119,1145,0,0,1,0,1
2932,137,15,222,-36,3959,237,232,124,2501,1,0,0,0,5
3165,191,6,492,52,3270,215,270,178,3225,1,0,0,0,3
2818,118,18,320,51,1546,231,223,116,455,0,0,1,0,4
2874,154,13,515,96,55,201,222,142,1556,0,0,1,0,6
2881,74,6,108,-6,2583,199,250,187,2176,1,0,0,0,5
2786,231,1,226,-19,3901,218,258,140,1682,1,0,0,0,2
2764,100,25,476,132,2932,222,196,99,1202,0,0,0,1,6
2703,112,9,323,46,1387,226,230,125,2661,1,0,0,0,4
2604,384,9,257,-3,353,163,255,205,214,0,0,1,0,2
2804,38,28,212,14,1946,275,213,57,1058,1,0,0,0,2
1933,163,22,98,83,908,176,189,156,102,0,0,0,1,6
1986,120,4,11,9,239,212,233,144,972,0,0,0,1,3
2418,152,16,-195,-53,1378,245,243,146,-33,0,0,1,0,7
2508,323,13,464,50,2503,216,253,150,1822,1,0,0,0,1
2942,237,19,222,1,1976,235,233,123,415,0,0,1,0,7
3430,221,15,812,93,2765,223,222,120,1790,0,0,1,0,5
2923,107,15,303,37,1528,244,251,134,1803,0,0,0,0,5
2717,47,21,154,-3,694,243,213,90,249,0,0,1,0,6
2825,208,16,246,5,2449,236,245,132,1290,0,0,1,0,4
2506,145,7,152,23,-23,229,250,150,311,0,0,0,0,6
3190,-25,26,93,-11,3861,243,181,55,3545,1,0,0,0,3
2674,425,30,455,81,1050,170,252,224,-803,0,0,1,0,4
2191,91,12,-27,9,463,209,242,160,1014,0,0,0,1,3
1619,157,17,-190,-25,475,207,232,166,-1281,0,0,0,1,5
2050,342,19,72,42,-596,106,220,250,891,0,0,0,1,2
3099,-23,-3,290,48,3427,204,254,158,5457,1,0,0,0,1
2805,124,17,211,17,1316,198,213,129,3211,0,0,0,0,5
2561,216,16,378,36,1404,262,256,91,-30,1,0,0,0,3
2882,24,1,216,29,2401,179,209,174,4199,0,0,1,0,4
2930,353,15,164,5,2275,198,255,179,730,1,0,1,0,3
2785,141,21,469,70,1565,224,216,115,144,1,0,0,0,1
3658,87,-9,985,76,3702,226,276,162,3629,1,0,0,0,1
2057,185,9,-154,-30,264,211,241,169,-438,0,0,0,1,4
2507,255,6,11,-25,1621,185,255,196,1993,0,0,0,0,3
1890,283,17,-29,-13,685,153,219,205,137,0,0,0,1,2
3263,45,2,123,-71,3682,236,247,166,3683,1,0,0,0,1
2930,259,13,411,82,1361,179,236,186,1460,0,0,1,0,4
3026,76,24,499,78,2217,264,217,47,1949,1,0,0,0,5
2351,76,12,160,-30,-674,244,244,133,341,0,0,0,0,4
2750,18,19,393,67,936,248,216,92,1124,0,0,1,0,5
2361,119,11,-119,-1,706,187,205,155,492,0,0,0,1,7
2941,1,24,360,35,1676,239,201,67,1852,0,0,0,0,6
2999,44,11,134,38,723,220,222,133,2365,0,0,1,0,4
2800,185,1,973,204,2518,146,214,180,2171,0,0,0,1,2
3221,47,1,111,-29,3539,239,266,171,3956,1,0,0,0,5
3264,185,5,906,151,1835,136,211,191,1817,0,0,1,0,3
3113,70,5,550,103,2448,225,228,122,3467,0,0,0,0,6
2894,151,13,207,3,2987,215,219,148,1696,1,0,0,0,2
2637,175,12,305,71,3125,206,221,131,3042,0,0,0,1,1
2385,153,11,-21,0,506,198,237,162,1210,0,0,0,1,4
3470,342,17,710,70,5556,219,247,146,2411,1,0,0,0,1
2462,148,5,31,-32,55,257,257,133,544,0,0,1,0,6
3310,207,15,529,44,4231,235,233,137,1080,1,0,0,0,3
2796,306,14,488,35,1583,191,250,176,536,0,0,1,0,1
2037,157,9,-84,-9,-118,184,242,193,515,0,0,0,1,6
1774,133,7,-43,-25,423,213,227,145,523,0,0,0,1,5
2708,249,24,152,33,3081,196,228,154,1627,1,0,0,0,5
1887,188,32,17,93,1498,164,147,119,345,0,0,0,1,4
2340,6,9,177,68,427,222,205,114,1531,0,0,0,1,7
2795,166,6,728,139,2002,200,220,155,726,0,0,1,0,2
2320,30,21,-71,13,590,231,194,78,860,0,0,0,1,6
2309,39,6,83,-6,676,228,227,112,1918,0,0,0,1,2
2491,208,11,344,72,1082,168,229,183,1308,0,0,0,1,4
2812,225,16,469,96,3818,148,210,185,2022,0,0,1,0,4
2864,86,17,327,51,1455,253,226,98,959,0,0,0,0,4
2722,110,19,-96,-13,2502,199,192,131,1041,0,0,1,0,7
2882,69,2,179,-7,818,204,236,170,2920,0,0,1,0,2
2347,288,16,182,61,-202,125,221,238,1077,0,0,0,1,4
2996,10,21,99,-13,2694,224,191,74,2927,1,0,0,0,3
2919,83,11,593,110,1983,250,213,68,2314,0,0,1,0,2
2264,241,22,361,129,906,102,171,215,309,0,0,0,1,5
2802,104,12,167,61,1748,233,237,136,1304,0,0,1,0,5
3079,-70,8,134,-59,1462,244,229,106,3893,1,0,0,0,3
2893,172,14,562,79,2802,225,234,140,-193,0,0,1,0,2
2915,237,20,370,44,2280,194,215,146,983,0,0,1,0,5
2266,181,29,93,23,2161,207,209,122,822,0,0,0,1,4
2767,164,16,214,11,1025,166,227,185,2004,0,0,1,0,3
2923,252,16,210,4,3624,166,227,195,1356,1,0,0,0,1
3196,155,21,288,15,2543,225,215,128,1294,0,0,1,0,4
2829,96,14,316,43,792,245,230,102,2861,1,0,0,0,4
2468,227,21,-3,-35,702,210,230,163,-402,0,0,1,0,6
2186,158,21,-52,16,1243,216,224,136,1127,0,0,0,1,4
2049,268,9,-30,18,1458,193,251,181,1025,0,0,0,1,4
2659,161,6,414,96,1119,178,219,159,2240,0,0,1,0,4
2791,94,9,160,26,37,176,213,160,3634,0,0,0,0,6
3408,-23,11,8,-58,4665,218,229,167,5331,1,0,0,0,2
3077,102,11,139,-37,3422,227,239,155,3110,1,0,0,0,1
2543,-23,11,-70,-52,-55,243,221,94,1902,0,0,1,0,5
3056,96,10,162,-11,2768,244,240,119,2325,1,0,0,0,5
1997,60,26,184,73,533,259,199,63,-1121,0,0,0,1,6
2218,266,28,234,72,195,177,218,183,-685,0,0,0,1,7
3141,116,1,351,46,891,197,229,184,1973,0,0,1,0,5
2314,53,25,29,41,1532,200,178,108,478,0,0,0,1,7
2376,112,10,275,97,1425,198,203,138,1622,0,0,1,1,4
2684,214,8,-53,-44,572,195,246,187,1996,0,0,1,0,5
2924,138,20,309,8,3978,229,212,104,2165,0,0,1,0,3
3299,32,21,634,114,2917,212,190,78,4560,1,0,0,0,2
2901,194,15,101,20,1630,186,207,167,2223,0,0,1,0,7
3315,60,7,822,133,850,200,208,124,2961,0,0,1,0,7
3558,51,-10,535,-14,5596,232,266,163,5328,1,0,0,0,1
2628,220,25,-189,-25,1369,187,192,157,562,0,0,1,0,4
3193,290,13,871,120,2149,123,204,205,1759,0,0,1,0,3
2202,91,15,20,-5,501,269,238,98,818,0,0,0,1,5
2431,124,14,88,-28,1157,250,242,121,-12,0,0,0,0,3
1797,233,31,99,118,655,129,165,171,733,0,0,0,1,5
2721,24,0,-5,-38,399,211,250,168,2111,0,0,1,0,3
3007,202,22,379,79,1767,176,205,175,1359,0,0,1,0,6
2659,44,-6,202,-1,3281,190,233,184,4060,0,0,0,0,6
2187,258,6,330,30,810,181,250,182,237,0,0,0,1,2
3084,247,16,157,-19,4269,214,253,162,2578,1,0,0,0,2
1491,229,23,-45,79,-43,128,197,217,222,0,0,0,1,4
2816,212,13,235,12,1407,197,236,165,1581,0,0,1,0,3
3309,27,23,227,3,3418,260,218,56,4348,1,0,0,0,2
2683,237,9,-15,-49,1282,156,242,210,1897,0,0,1,0,4
2281,218,14,35,30,-820,146,219,205,1828,0,0,0,1,5
2519,236,17,208,14,1609,172,219,184,1298,0,0,1,0,4
2791,27,35,222,22,2770,258,179,34,50,0,0,0,0,6
2893,113,12,-11,-30,1914,237,242,129,1765,0,0,1,0,5
2533,5,34,96,48,2940,234,173,47,1280,0,0,0,1,2
2480,-3,31,98,74,1870,248,190,41,1110,0,0,1,1,5
1998,144,16,143,45,809,241,247,131,-323,0,0,0,1,4
3109,2,16,547,76,1918,271,211,60,2985,1,0,0,0,3
2849,153,18,310,34,2272,229,224,136,1689,0,0,1,0,6
2574,120,28,321,61,1903,223,199,99,146,0,0,1,0,4
2422,128,20,258,54,1266,259,224,96,-568,0,0,0,1,4
3184,142,1,646,82,1006,233,253,148,1532,0,0,1,0,4
2982,70,8,519,99,3504,236,250,127,4012,1,0,0,0,2
2311,267,18,336,70,1584,171,216,173,731,0,0,0,1,1
3018,95,11,572,50,1305,246,234,117,831,0,0,1,0,6
2030,96,19,57,29,961,263,223,82,-520,0,0,0,1,4
3031,-15,15,652,117,1114,261,201,43,603,0,0,1,0,3
2192,167,18,-73,11,444,181,214,166,710,0,0,0,1,4
3075,125,9,114,-1,1116,155,196,190,2351,0,0,1,0,5
3080,124,2,62,-59,2765,221,248,179,3354,1,0,0,0,5
2912,63,8,422,32,885,216,220,132,2539,0,0,1,0,2
2856,167,24,127,-4,2278,241,221,102,1213,0,0,1,0,6
2745,127,17,141,24,1125,197,211,132,2466,1,0,0,0,3
3006,176,11,477,26,5098,240,232,111,2275,1,0,0,0,1
1987,126,11,77,43,-254,217,265,176,289,0,0,0,1,4
2788,213,15,449,55,2716,215,231,132,805,1,0,0,0,1
2721,165,13,234,31,973,233,239,120,1224,0,0,0,0,6
3268,194,13,24,-53,5128,202,218,155,3274,1,0,0,0,7
3345,5,24,723,96,2544,241,183,65,1981,0,0,1,0,3
2664,114,9,91,1,1078,202,226,156,527,0,0,1,0,5
2850,155,8,54,-60,3261,227,253,150,3115,1,0,0,0,4
2738,153,15,21,-24,2706,242,257,131,1427,1,0,0,0,3
3186,159,15,547,39,4292,221,230,123,3170,1,0,0,0,4
2576,104,7,213,39,-94,182,222,174,1387,0,0,1,0,4
2874,67,6,222,8,620,232,236,144,2097,0,0,1,0,4
3111,-53,3,624,117,1040,197,214,141,2235,0,0,1,0,3
2849,145,13,150,-2,710,231,243,142,1176,0,0,1,0,4
2094,192,24,-71,23,1523,193,223,160,-86,0,0,0,1,4
2999,84,2,626,88,2234,209,225,138,1838,0,0,1,0,4
3031,210,26,267,10,2342,206,216,138,1543,0,0,1,0,4
3011,40,17,335,64,1234,193,188,107,2255,0,0,1,0,5
2487,102,7,301,31,575,226,234,122,2149,0,0,0,0,3
2786,196,18,429,57,2103,196,224,163,922,0,0,1,0,2
2335,283,20,311,71,461,162,213,193,293,0,0,1,1,3
3022,80,22,671,131,2025,168,164,121,943,0,0,0,0,2
2980,187,16,45,-3,2108,214,239,157,1469,0,0,0,0,6
2356,242,20,174,35,391,169,232,203,406,0,0,0,1,5
2498,45,23,268,83,1633,233,190,76,822,0,0,0,1,4
3372,-28,2,347,-27,3269,248,256,136,3928,1,0,0,0,2
2995,-41,16,-169,-61,1001,215,212,105,4006,1,0,0,0,2
2646,63,29,115,43,1264,213,184,77,633,0,0,1,0,7
2182,301,32,213,88,785,141,211,210,-704,0,0,0,1,7
2118,108,22,-24,-33,953,221,211,103,361,0,0,0,1,4
2801,188,10,95,-13,1404,244,254,142,869,0,0,1,0,6
1834,106,17,146,6,349,268,248,100,-701,0,0,0,1,1
2944,30,21,16,-3,2442,235,230,101,2738,1,0,0,0,3
2643,23,14,193,4,2378,222,207,125,919,0,0,0,0,6
3022,228,19,558,86,3968,189,218,148,1406,1,0,0,0,1
2538,79,8,414,66,890,258,233,103,-946,0,0,0,1,4
3051,19,8,416,32,2466,216,214,120,4077,1,0,0,0,5
2636,375,18,449,68,715,88,204,249,1302,0,0,1,0,6
2826,0,-2,342,21,1060,241,231,108,3291,0,0,0,0,3
2999,140,13,476,84,1946,246,243,112,2002,1,0,0,0,3
2368,52,39,174,19,1268,288,187,-1,-427,0,0,0,1,4
1851,185,22,145,72,189,193,229,160,428,0,0,0,1,5
2100,213,25,509,130,2456,227,229,101,-567,0,0,0,1,4
2796,166,17,179,36,850,203,227,155,1470,0,0,1,0,7
3007,113,12,199,23,1491,225,227,150,774,0,0,1,0,4
3233,223,8,801,85,2590,207,230,154,1998,0,0,1,0,3
2607,133,15,33,-11,284,219,242,155,447,0,0,1,0,5
1982,239,12,-96,2,469,164,231,210,263,0,0,0,1,4
3114,77,-7,487,26,1759,230,264,168,3687,0,0,1,0,5
2848,258,4,208,21,4021,218,265,152,1486,1,0,0,0,4
2258,48,4,85,-24,-711,252,247,116,378,0,0,1,1,4
2372,125,25,59,52,1628,171,174,113,1977,0,0,0,1,7
2561,124,5,280,43,840,239,247,135,1550,0,0,1,0,5
2484,-6,37,72,12,1122,218,149,42,-599,0,0,0,1,7
2380,118,18,514,117,1920,219,228,133,-304,0,0,0,1,2
2959,147,26,564,73,2546,226,212,108,1336,0,0,0,0,5
2974,156,21,-3,-8,1907,224,207,135,1135,0,0,1,0,5
2790,275,39,-78,-11,3145,148,172,137,2007,0,0,0,0,5
2402,157,3,-1,-27,179,230,264,155,1820,0,0,0,0,5
2342,222,16,270,91,472,163,249,222,752,0,0,0,1,4
2014,292,20,335,75,-41,133,238,244,-356,0,0,0,1,2
2591,174,10,164,34,1872,214,251,157,1785,0,0,0,0,3
2178,71,29,96,30,273,254,198,58,652,0,0,0,1,4
2791,137,16,322,38,1698,247,228,96,960,0,0,0,0,3
2235,56,25,144,76,1122,232,192,83,909,0,0,0,1,5
3155,180,0,155,-32,1454,257,273,137,2772,1,0,0,0,6
2190,202,29,70,35,2717,161,179,149,-200,0,0,0,1,4
2723,164,21,28,-48,816,219,207,110,514,1,0,0,0,7
2402,136,9,33,19,1154,208,233,153,1063,0,0,0,1,3
2265,-5,31,59,67,719,258,193,27,782,0,0,0,1,4
3209,200,9,217,-7,3984,217,249,173,4168,0,0,0,0,5
1744,45,3,215,47,-955,232,246,134,1346,0,0,0,1,2
3601,30,16,496,13,3931,256,223,118,2428,1,0,0,0,5
2804,178,12,155,2,1670,200,213,150,1608,1,0,0,0,5
2802,121,17,81,-17,1883,239,235,126,1058,0,0,1,0,4
2890,182,10,260,10,2560,217,248,151,3023,0,0,1,0,3
3117,144,14,88,-41,5280,212,251,177,2923,1,0,0,0,1
2291,335,31,88,64,1347,65,183,257,1231,0,0,0,1,6
3040,130,8,245,-20,2457,221,232,163,1432,0,0,1,0,3
2715,242,25,65,15,1585,214,242,183,-447,0,0,1,0,4
3010,83,30,310,87,2531,190,162,87,899,0,0,1,0,7
1772,42,1,-28,-13,-1418,245,249,111,288,0,0,0,1,3
3427,178,26,-28,-79,4418,221,213,114,2574,1,0,0,0,3
2733,43,4,271,85,-71,236,239,136,1589,0,0,1,0,6
1842,-54,3,315,80,-577,237,224,121,-646,0,0,0,1,4
3027,222,10,734,98,3097,206,245,145,625,0,0,1,0,1
2725,92,5,117,-28,-251,249,258,143,2155,0,0,1,0,5
2938,235,22,226,25,3378,237,226,117,2030,1,0,0,0,1
2978,231,24,185,32,2522,221,223,117,1188,1,0,0,0,2
2332,228,17,137,58,412,222,257,174,-1160,0,0,0,1,7
3282,375,15,1407,238,2138,107,211,247,1117,0,0,1,0,3
3094,97,31,530,97,2161,249,199,57,1075,0,0,1,0,7
1927,426,28,57,-5,2210,84,175,217,259,0,0,0,1,3
2340,29,28,-11,0,1644,267,210,63,299,0,0,0,1,6
2299,280,14,277,93,298,141,217,230,838,0,0,0,1,7
2916,80,22,261,51,2714,240,216,94,697,0,0,0,0,2
2478,218,18,75,17,1742,170,221,175,1497,0,0,0,0,4
2890,258,23,134,3,1630,161,210,165,2322,0,0,0,0,5
2819,129,21,153,-5,2797,213,210,130,1353,1,0,0,0,5
3086,250,8,497,46,2859,173,212,169,4032,0,0,1,0,7
2922,56,14,110,16,4030,197,194,130,4112,1,0,0,0,2
2545,387,26,313,80,1446,80,186,264,1941,0,0,0,0,6
2675,0,1,-34,-34,124,242,254,147,2326,0,0,1,0,4
3085,181,11,405,25,1688,214,244,169,1071,0,0,1,0,4
3023,-108,25,85,-35,239,269,206,24,2913,1,0,0,0,4
2475,228,7,201,34,424,229,275,160,686,0,0,1,0,4
4053,188,32,736,90,6670,232,222,123,2039,1,0,0,0,1
2423,349,14,376,40,2681,148,239,206,1841,0,0,0,1,1
2952,-129,14,150,-5,1606,229,200,75,3560,0,0,0,0,3
2659,-22,31,108,7,1396,256,186,36,734,0,0,1,0,5
2513,235,12,303,46,1016,157,216,180,1487,0,0,1,0,1
2630,152,25,282,23,415,217,212,113,199,0,0,1,0,4
3307,114,12,530,31,4554,203,205,142,2880,0,0,1,0,4
2875,131,18,116,-25,4138,268,263,97,1755,1,0,0,0,5
2508,270,9,107,-8,1419,213,270,170,820,0,0,0,0,3
2917,124,13,254,31,2182,210,227,154,1821,0,0,1,0,4
3127,127,24,617,109,1517,204,195,116,1328,0,0,1,0,4
3156,-7,9,67,-79,3207,251,231,107,3638,1,0,0,0,5
2503,357,21,185,23,1454,173,246,187,761,0,0,0,1,6
2793,36,22,54,-37,1626,227,194,75,1991,1,0,0,0,4
2657,420,25,309,-1,1649,136,215,215,1208,0,0,0,0,5
2728,220,21,531,95,2909,200,264,185,-129,1,0,0,0,1
2452,173,16,28,32,2863,187,211,148,2930,0,0,0,1,3
2743,136,2,21,-31,870,229,256,150,1382,0,0,1,0,6
2843,118,2,267,14,1142,217,228,138,1219,0,0,0,0,5
2927,90,13,542,89,1061,223,217,121,1695,0,0,1,0,5
2333,279,10,-44,-52,1891,212,248,154,1857,1,0,0,1,3
2937,69,18,342,56,2621,225,210,112,1213,0,0,1,0,7
2770,136,-4,225,-16,373,218,258,171,2432,0,0,1,0,4
3384,72,14,559,30,3424,245,221,93,2806,1,0,0,0,5
2011,282,11,115,31,-128,171,255,211,-151,0,0,0,1,7
3245,70,8,42,-46,3383,239,227,124,3041,1,0,0,0,6
1905,104,30,-37,26,1595,267,204,41,439,0,0,0,1,3
3014,15,2,623,115,2477,192,203,143,2075,0,0,1,0,4
2322,73,20,201,45,-10,247,224,79,1181,0,0,1,1,2
2247,72,30,130,16,805,237,186,51,258,0,0,0,1,5
2891,-9,18,-90,-32,1652,216,210,92,2664,1,0,0,0,6
3032,164,19,-96,-59,3742,206,230,139,2058,1,0,0,0,5
2511,217,20,203,45,661,185,239,186,399,0,0,1,0,5
3007,200,20,380,48,3306,246,229,87,2076,1,0,0,0,4
2659,184,16,25,-17,1292,238,254,152,1388,0,0,1,0,5
2446,137,13,109,9,1755,198,196,118,2455,0,0,0,1,6
1639,254,25,198,108,866,138,212,228,-202,0,0,0,1,5
2405,244,13,256,30,1243,212,255,153,1665,0,0,0,1,3
2793,211,7,139,-18,2306,192,249,184,3011,0,0,1,0,3
2910,83,10,259,-3,2105,239,232,120,1874,0,0,0,0,7
2772,36,21,-6,-17,704,248,208,72,1568,0,0,1,0,6
2628,115,11,290,56,996,219,239,144,894,0,0,1,0,3
3160,356,7,507,35,2815,190,287,203,2413,0,0,1,0,3
2447,92,16,295,83,838,192,192,130,1299,0,0,0,1,6
2815,115,6,5,-7,845,175,194,172,1316,0,0,1,0,7
2724,233,2,662,97,2375,195,253,150,1144,0,0,1,0,1
2769,97,11,341,100,1174,168,209,189,1242,0,0,1,0,6
2349,309,22,58,-17,705,166,217,196,456,0,0,0,1,6
2752,65,4,183,-6,1079,250,254,120,3002,1,0,0,0,2
2922,265,12,240,30,585,148,236,228,1871,0,0,1,0,3
2783,252,14,399,43,4240,249,271,143,522,1,0,0,0,1
2066,141,6,-40,-5,-13,195,252,182,1665,0,0,0,1,5
2760,51,17,63,42,915,177,171,129,2032,0,0,1,0,7
2716,226,22,277,46,2718,200,218,128,1009,0,0,1,0,3
2640,160,25,216,78,2214,194,201,144,564,0,0,0,1,5
2763,181,18,277,70,1239,235,243,128,313,0,0,1,0,7
2276,129,7,252,62,631,245,250,122,485,0,0,1,0,4
2296,52,22,144,37,1631,269,213,53,552,0,0,0,1,1
2973,177,8,352,23,1611,226,248,148,1969,0,0,1,0,4
2500,70,16,114,18,331,217,207,124,382,0,0,1,0,7
2696,47,5,198,54,-28,225,231,137,1868,0,0,1,0,7
2532,134,21,-2,-4,989,230,225,113,1906,0,0,1,0,4
2792,-68,24,174,61,231,231,175,49,1609,0,0,1,0,6
2904,108,10,369,62,1592,228,231,144,2066,0,0,1,0,5
2751,175,25,-8,7,2703,219,223,128,1915,0,0,0,0,4
3245,-22,9,461,35,782,229,201,109,1196,0,0,1,0,7
2553,134,10,131,31,52,217,241,142,1564,0,0,1,0,3
1916,227,18,27,0,57,202,249,181,-139,0,0,0,1,2
2536,167,20,296,42,1871,222,236,113,2244,0,0,0,1,2
2756,159,22,155,27,2870,209,212,137,919,0,0,1,0,4
3300,143,16,143,-48,4112,233,238,150,2615,1,0,0,0,1
3357,118,24,377,12,5781,262,227,79,2539,1,0,0,0,5
3096,222,7,40,-54,2087,234,259,152,1786,1,0,0,0,6
2858,111,5,263,31,514,206,230,175,1140,0,0,1,0,6
2707,150,11,192,13,617,205,221,148,521,0,0,0,0,6
2891,148,8,459,29,1447,254,249,117,268,1,0,0,0,3
