age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
43,2,271807,14,10,0,2,1,4,1,0,0,40,25,0
35,5,98776,11,9,4,12,3,4,1,0,0,40,25,0
43,2,115562,9,13,2,9,0,4,1,0,0,42,25,2
17,2,151799,1,7,4,7,3,4,0,0,0,20,25,0
38,2,139180,9,13,0,9,4,2,0,15020,0,45,25,2
37,2,258289,11,9,2,13,0,4,1,0,0,40,25,1
53,2,208321,11,9,2,7,0,2,1,0,1740,40,25,0
23,2,210797,14,10,2,2,0,4,1,0,0,40,25,0
44,4,98106,14,10,0,3,1,4,0,0,0,40,25,0
47,3,173783,9,13,2,11,0,4,1,15024,0,60,25,2
29,2,210867,1,7,5,2,4,4,1,0,0,40,25,1
31,2,19491,11,9,0,11,1,4,1,2202,0,40,25,1
45,2,118889,8,11,2,2,0,4,1,0,0,40,25,0
53,2,240914,14,10,2,2,0,4,1,0,0,40,25,0
49,2,107373,0,6,2,13,0,4,1,0,0,99,25,3
33,2,221196,14,10,2,2,0,2,1,0,0,40,25,0
36,4,105021,14,10,2,3,0,4,1,0,0,55,25,2
23,2,207546,1,7,2,6,0,4,1,0,0,40,25,0
50,3,100029,9,13,6,11,4,4,1,0,0,65,25,2
44,2,340885,9,13,2,6,0,4,1,0,1977,40,25,2
43,4,73883,9,13,0,11,4,4,1,0,0,45,25,0
27,2,175034,9,13,4,0,1,4,0,0,0,40,25,0
28,2,102142,14,10,4,12,1,4,1,0,0,40,25,1
39,2,211154,11,9,2,13,0,4,1,0,0,55,25,0
52,0,221532,9,13,2,3,0,4,1,0,0,45,25,2
23,2,38707,14,10,2,13,0,4,1,0,0,60,25,2
44,2,100584,11,9,2,6,0,0,1,0,0,40,25,0
57,2,195835,14,10,3,0,1,4,1,0,0,40,25,0
17,2,114420,1,7,4,11,3,4,0,0,0,30,25,0
44,2,75227,13,15,4,9,1,4,1,14084,0,40,25,2
42,2,413297,14,10,2,12,0,4,1,0,0,40,25,0
47,2,278322,14,10,2,9,0,4,1,7688,0,40,25,2
63,2,230823,2,8,2,13,0,4,1,0,0,40,3,0
24,2,170070,9,13,4,12,1,4,0,0,0,20,25,0
35,2,106347,11,9,2,3,0,4,1,0,0,45,25,0
18,2,128086,2,8,4,5,3,4,1,0,0,18,25,0
51,2,237630,11,9,2,12,0,4,1,7298,0,50,25,2
25,2,106552,9,13,4,9,3,4,1,0,0,20,25,1
43,2,128578,11,9,2,11,0,4,1,7688,0,60,25,3
23,2,227943,9,13,4,3,3,4,1,0,0,40,25,1
50,2,108926,14,10,0,6,1,2,0,0,0,40,25,0
25,2,478836,14,10,4,3,1,4,1,0,0,40,25,1
53,5,205949,7,12,0,0,4,0,0,0,0,40,25,1
46,2,219021,11,9,2,13,0,4,1,15024,0,44,25,2
36,2,362067,8,11,5,0,4,2,0,0,0,40,25,1
34,2,281852,11,9,4,13,1,2,1,0,0,80,25,0
47,2,111994,11,9,2,7,0,4,1,0,0,34,25,0
43,3,84924,14,10,2,11,0,4,1,0,0,44,25,3
18,2,148644,11,9,4,11,3,4,0,0,0,28,25,0
43,0,211763,10,16,5,9,4,2,0,0,0,24,25,2
22,2,324637,14,10,4,11,1,4,1,0,0,42,25,0
67,3,127605,9,13,2,11,0,4,1,0,2174,40,25,3
38,2,187264,11,9,2,3,5,4,0,0,0,55,25,0
37,2,393673,12,14,4,9,4,4,0,0,0,40,25,1
21,2,216070,7,12,2,0,5,0,0,0,0,46,25,2
21,2,351084,11,9,4,0,1,4,0,0,0,40,25,0
52,2,287454,9,13,0,9,4,4,0,0,0,40,25,3
49,2,54772,11,9,2,2,0,4,1,3103,0,45,25,2
47,2,270079,5,4,2,2,0,4,1,0,0,40,25,0
52,2,99185,11,9,2,11,0,4,1,7298,0,50,25,2
23,2,307149,9,13,4,9,3,4,0,0,0,25,25,1
35,2,100375,0,6,0,2,1,4,1,0,0,60,25,0
35,4,228493,3,2,2,3,0,4,1,4386,0,65,17,1
38,2,108140,9,13,0,12,2,4,1,0,0,40,25,0
21,2,411068,14,10,4,0,3,4,0,0,0,35,25,0
45,0,110884,9,13,2,0,0,1,1,0,0,45,13,3
28,2,115438,9,13,4,0,3,4,1,0,0,40,25,0
59,2,153484,9,13,2,2,0,4,1,15024,0,50,25,2
38,2,44780,9,13,2,11,5,4,0,0,0,8,25,3
52,2,264129,14,10,0,11,1,4,0,0,0,40,25,1
34,3,80249,14,10,2,4,0,4,1,0,0,72,25,0
52,2,74275,14,10,2,11,0,4,1,7298,0,45,25,2
20,2,170091,14,10,4,7,3,4,0,0,0,35,25,0
46,0,33794,9,13,2,12,0,4,1,3103,0,40,25,2
37,2,268390,9,13,2,3,0,4,1,0,0,40,17,1
40,5,26598,9,13,0,9,1,4,1,0,0,40,25,0
31,2,409172,14,10,2,2,0,4,1,0,0,40,25,1
22,2,369549,14,10,4,7,1,2,0,0,0,30,25,0
32,2,84179,11,9,4,5,1,4,0,0,0,45,25,0
23,2,214542,9,13,4,5,1,4,1,0,0,40,25,0
35,2,81259,9,13,4,0,1,4,0,0,0,43,25,0
21,2,256240,1,7,2,6,0,4,1,0,0,40,25,0
30,0,76313,11,9,2,1,2,0,1,0,0,48,25,0
44,2,238188,7,12,2,11,0,4,1,0,0,40,25,1
47,2,159399,13,15,2,9,0,4,1,0,0,55,25,3
28,1,210945,9,13,4,9,1,2,0,0,0,60,25,0
25,2,312157,14,10,4,9,1,4,0,0,0,40,25,0
43,0,347720,9,13,4,12,1,4,1,0,0,50,25,0
48,2,413363,1,7,2,13,0,4,1,0,2002,40,25,0
24,2,198148,14,10,4,7,3,4,1,0,0,30,25,0
33,2,347623,12,14,4,3,4,4,1,0,0,40,25,0
45,2,28119,11,9,2,0,0,4,1,0,0,7,25,0
26,3,316688,14,10,4,11,2,4,1,0,0,40,25,1
40,4,29702,11,9,4,4,3,4,1,0,0,85,25,1
37,2,40955,9,13,4,9,1,4,1,0,0,30,25,0
27,2,244566,0,6,2,5,0,4,1,0,0,40,25,0
30,5,46144,11,9,1,0,3,4,0,0,0,38,25,0
43,2,83411,14,10,2,11,0,4,1,0,0,50,25,2
37,2,211168,14,10,2,12,5,4,0,0,0,35,25,1
32,2,231413,11,9,2,6,0,4,1,0,0,40,25,2
47,4,191175,4,3,2,11,0,4,1,0,2179,50,17,0
26,2,199224,14,10,4,5,1,4,1,0,0,30,25,1
33,2,25610,7,12,2,11,0,3,1,0,0,40,16,2
20,2,221480,14,10,4,12,4,4,0,0,0,8,25,1
36,4,186934,14,10,2,11,0,4,1,0,0,55,25,1
19,5,536725,14,10,4,0,2,4,0,0,0,15,16,0
55,1,161662,12,14,2,3,0,4,1,0,0,55,25,2
27,2,182843,11,9,0,7,4,4,1,0,0,40,25,1
45,2,148824,5,4,2,6,0,0,1,0,0,40,25,1
23,2,615367,9,13,4,11,1,4,0,0,0,40,25,0
30,1,233993,9,13,4,9,3,4,0,0,0,15,25,0
45,1,189890,11,9,4,0,4,4,0,0,0,40,25,0
50,4,334273,9,13,2,11,0,4,1,0,0,8,25,0
39,2,219155,11,9,2,6,0,4,1,0,0,43,25,0
44,4,179557,11,9,2,3,0,4,1,0,1977,45,25,2
56,2,188856,9,13,4,3,1,4,0,8614,0,55,25,2
63,4,175177,13,15,2,9,0,4,1,0,0,35,25,3
43,2,91316,12,14,4,9,1,4,1,0,0,60,25,3
23,2,410446,11,9,4,2,3,4,1,0,0,40,25,1
51,1,230767,7,12,4,0,1,4,1,0,0,38,3,1
31,2,184307,14,10,0,2,1,4,1,0,0,40,25,0
36,2,73023,11,9,0,2,1,4,1,0,0,55,25,0
49,3,327258,14,10,2,3,5,4,0,0,1977,60,1,3
31,2,312667,6,5,2,2,0,4,1,0,0,40,25,0
31,2,176969,9,13,4,3,1,4,1,0,0,55,25,0
34,3,177828,11,9,0,11,4,4,1,0,0,50,25,3
38,2,208358,11,9,2,2,0,4,1,0,0,40,25,2
59,2,354037,13,15,2,13,0,2,1,15024,0,50,25,2
42,2,89226,8,11,2,13,0,4,1,0,0,45,25,3
30,2,189759,9,13,4,11,1,4,1,0,0,40,25,0
30,2,541343,0,6,2,7,0,2,1,0,0,40,25,0
29,2,236938,7,12,0,2,4,4,0,0,0,38,25,0
17,2,74706,1,7,4,8,3,4,1,0,0,20,25,1
38,2,297449,9,13,2,0,0,4,1,7298,0,50,25,2
20,2,386864,0,6,4,7,2,4,1,0,0,35,17,0
30,2,179747,11,9,2,2,0,4,1,0,0,45,25,3
29,2,108775,9,13,2,3,0,4,1,0,0,50,25,3
33,2,215288,1,7,4,5,3,2,1,0,0,40,25,0
70,3,158437,13,15,2,9,0,4,1,0,0,35,25,2
32,1,100135,9,13,2,9,5,4,0,0,0,35,25,2
20,2,179423,14,10,4,5,3,4,0,0,0,8,25,0
56,2,78707,6,5,2,7,5,4,0,4508,0,28,25,1
55,2,231738,11,9,0,11,1,4,0,0,0,40,6,0
69,4,215926,5,4,2,7,0,4,1,0,0,35,25,1
62,4,136684,11,9,6,0,2,4,0,0,0,30,25,0
22,2,63105,11,9,4,9,3,2,1,0,0,40,25,0
19,0,234151,11,9,4,0,4,2,0,0,0,40,25,0
43,1,193755,9,13,2,9,0,4,1,0,0,40,25,0
44,2,147206,14,10,2,3,0,4,1,0,0,40,25,0
24,2,232328,6,5,0,7,3,4,0,0,0,35,25,1
48,2,80651,11,9,0,6,1,4,0,0,0,55,25,0
40,2,173321,11,9,2,7,5,2,0,0,0,32,25,0
37,2,125933,7,12,2,3,0,4,1,7688,0,50,25,2
33,4,249249,4,3,2,2,0,4,1,0,0,50,25,2
27,2,198188,11,9,2,0,0,4,1,2580,0,45,25,0
19,2,163015,14,10,4,11,3,4,0,0,0,20,25,0
55,2,497039,14,10,0,12,4,2,0,0,0,56,25,1
26,2,98155,11,9,2,3,0,4,1,0,0,40,25,0
21,2,117210,14,10,4,11,3,4,1,0,0,45,25,0
26,2,210982,8,11,5,0,4,2,0,114,0,40,25,1
26,2,193050,14,10,0,0,4,4,0,0,0,18,25,1
43,2,129573,11,9,4,11,1,2,0,0,0,44,25,0
39,0,232036,14,10,2,0,0,4,1,0,0,40,25,2
41,5,342834,14,10,0,0,1,4,0,0,0,40,25,0
45,1,213620,9,13,0,9,1,4,0,0,0,50,25,3
30,2,368570,11,9,2,0,0,4,1,0,0,50,25,1
24,5,165201,14,10,2,0,5,4,0,0,0,45,25,0
50,2,98350,14,10,2,0,0,1,1,0,0,40,20,2
43,0,19914,14,10,6,3,4,0,0,0,0,15,25,0
36,2,117802,8,11,2,9,0,4,1,0,0,40,25,1
41,0,160467,12,14,0,9,4,4,0,1506,0,40,25,0
38,2,192337,12,14,2,9,0,4,1,0,0,40,6,2
51,2,275507,14,10,0,11,4,2,0,0,0,50,25,1
23,2,213811,9,13,4,3,3,4,0,0,0,40,25,0
51,2,194908,11,9,2,0,5,4,0,0,0,40,25,0
56,2,198388,11,9,0,0,1,4,0,0,0,40,25,0
55,2,194290,11,9,0,2,1,4,1,0,0,40,25,0
21,2,363192,8,11,4,7,3,4,0,0,0,40,25,0
27,2,135296,12,14,4,3,1,4,0,0,0,40,25,1
39,2,74163,2,8,0,11,1,4,0,0,0,40,25,0
17,2,152652,1,7,4,5,3,4,1,0,0,25,25,0
20,2,133061,11,9,4,5,3,4,1,0,0,40,25,0
35,2,114765,9,13,0,11,1,4,0,0,0,40,25,0
43,2,188436,8,11,0,9,1,4,1,0,0,48,25,0
26,2,182194,7,12,4,7,1,4,0,0,0,40,25,1
46,2,188293,11,9,0,0,1,4,0,0,0,40,25,0
41,1,51111,9,13,6,0,1,4,0,0,0,40,25,0
54,2,174102,14,10,4,3,1,4,1,0,0,40,25,2
47,4,242519,11,9,2,3,0,4,1,0,0,50,25,3
35,3,186488,11,9,2,7,0,4,1,0,0,50,22,1
49,3,26502,9,13,0,9,4,4,1,6497,0,45,25,0
56,2,331569,11,9,2,11,5,2,0,0,0,36,25,1
37,1,74194,8,11,2,3,0,4,1,0,0,45,25,1
41,2,116493,11,9,0,2,1,4,1,13550,0,44,25,2
26,2,37650,14,10,0,9,1,4,0,5060,0,40,25,1
28,2,46987,8,11,4,12,3,4,0,2174,0,36,25,0
31,2,213179,11,9,2,13,0,4,1,0,0,60,25,2
52,2,261671,11,9,2,6,0,1,1,0,0,40,26,1
65,2,185001,0,6,6,11,1,4,0,0,0,20,25,0
44,2,214781,12,14,2,9,0,4,1,0,0,45,25,3
24,2,22201,11,9,2,10,0,1,1,0,0,40,24,0
19,4,305834,14,10,4,2,3,4,0,0,0,25,25,0
67,4,75140,11,9,2,4,0,4,1,0,0,25,25,1
52,2,200419,7,12,5,9,1,4,0,0,0,50,25,0
46,2,186539,11,9,0,2,2,4,1,0,0,48,25,3
24,2,62952,11,9,4,2,3,4,1,0,0,40,25,0
44,1,112763,12,14,0,9,4,4,0,0,0,38,25,1
43,4,343061,5,4,2,4,0,4,1,4508,0,40,3,0
33,4,656488,8,11,0,12,4,2,1,0,0,50,25,1
47,2,664821,9,13,2,7,0,4,1,0,0,40,5,0
47,2,223342,11,9,0,0,4,4,0,0,1504,35,25,0
33,2,150570,9,13,2,9,0,4,1,3103,0,43,25,2
56,2,220187,14,10,2,11,0,4,1,0,0,45,25,2
40,4,204235,12,14,2,3,0,4,1,99999,0,50,25,2
33,2,209415,0,6,0,10,1,4,0,0,0,32,25,1
39,3,110861,9,13,2,11,0,4,1,0,0,50,25,3
36,2,185394,11,9,4,0,4,4,0,0,0,40,25,1
31,2,46807,9,13,4,12,1,4,1,0,0,40,25,0
41,2,316820,9,13,0,11,1,4,1,0,0,40,25,3
66,4,219220,9,13,2,2,0,4,1,2290,0,40,8,1
46,2,211226,7,12,2,13,0,3,1,0,0,36,25,0
29,2,244395,1,7,4,7,4,2,0,0,0,40,25,0
25,4,55048,11,9,4,2,3,4,1,0,0,36,25,1
31,2,154227,11,9,2,2,0,4,1,0,0,43,25,2
27,2,167405,11,9,3,4,3,4,0,0,0,40,17,0
61,2,172037,11,9,2,7,0,4,1,0,0,40,25,0
57,2,74156,11,9,2,7,0,4,1,0,0,30,25,0
46,2,196858,12,14,2,9,0,4,1,0,0,35,25,2
86,2,149912,12,14,4,0,1,4,0,0,0,40,25,0
18,2,163460,14,10,4,11,3,2,1,0,0,20,25,1
36,2,393673,7,12,2,3,5,4,0,0,0,50,25,2
51,2,184529,11,9,2,11,0,4,1,0,1977,50,25,3
29,1,132412,9,13,4,5,3,4,1,0,0,40,25,0
24,4,31606,9,13,2,9,2,4,0,0,0,20,25,3
71,4,322789,11,9,2,4,0,0,1,0,0,35,25,0
28,4,315417,13,15,4,9,1,4,1,2176,0,40,25,0
44,2,160837,4,3,2,7,0,4,1,0,0,40,22,1
17,2,202521,0,6,4,7,3,4,1,0,0,15,25,0
40,2,163434,11,9,4,2,1,4,1,0,0,50,25,0
21,2,47541,11,9,0,6,2,4,1,0,0,40,25,0
29,2,211208,1,7,2,13,0,4,1,0,0,99,25,3
23,2,212619,11,9,2,6,0,4,1,0,0,50,25,0
45,2,172822,11,9,2,6,0,4,1,0,0,52,25,2
38,2,245372,9,13,2,9,0,4,1,7688,0,45,25,2
33,2,112900,11,9,0,7,4,4,0,0,0,40,25,0
43,1,216070,12,14,2,3,5,0,0,0,0,50,25,2
30,2,212064,9,13,4,9,3,4,0,0,0,40,25,0
18,2,165532,2,8,4,7,3,4,1,0,0,15,25,0
28,4,149324,14,10,2,9,0,4,1,0,0,7,25,0
42,1,100793,9,13,2,9,0,4,1,0,0,60,25,2
50,1,163576,12,14,4,9,1,4,0,0,0,50,25,3
32,4,174789,9,13,2,9,0,4,1,0,0,50,25,2
30,2,103642,1,7,2,2,0,4,1,0,0,40,25,0
46,0,80057,11,9,2,0,0,4,1,0,0,40,8,2
28,2,338409,9,13,2,9,5,2,0,0,0,40,3,0
50,2,278188,11,9,0,2,1,4,0,0,0,45,25,0
41,2,32878,9,13,2,9,0,4,1,0,0,45,25,2
45,2,337825,11,9,2,2,0,4,1,0,0,45,25,0
48,2,254291,12,14,2,9,0,4,1,0,0,40,25,2
29,2,221977,14,10,2,0,5,4,0,0,0,40,25,2
50,2,125417,9,13,2,3,0,4,1,7298,0,65,25,3
43,2,180985,14,10,2,13,0,4,1,0,0,60,25,2
55,2,156797,14,10,0,6,1,4,0,0,0,40,25,0
32,2,171637,14,10,4,0,3,4,0,0,0,40,25,0
45,2,38950,9,13,4,2,1,4,1,0,0,40,25,0
27,2,151382,5,4,0,6,4,4,1,0,974,40,25,0
26,2,186950,8,11,2,0,5,4,0,0,0,40,25,2
64,2,191477,4,3,6,8,4,2,0,0,0,4,25,1
39,2,57691,11,9,5,3,1,4,1,0,2258,70,25,1
42,3,23510,12,14,0,3,4,1,1,0,2201,60,13,2
33,2,198660,9,13,2,11,0,4,1,0,0,50,25,0
24,2,197757,9,13,4,9,3,1,0,0,0,40,20,0
50,1,145166,12,14,2,9,0,4,1,7298,0,40,25,2
20,2,163687,14,10,4,7,3,4,1,0,0,40,25,1
33,1,246291,9,13,4,9,1,4,0,0,0,46,25,0
52,2,155496,11,9,4,0,2,4,0,0,0,40,25,1
45,2,256866,11,9,2,9,0,4,1,0,0,45,25,3
63,2,100099,6,5,2,13,0,4,1,0,0,40,25,0
22,1,177475,9,13,4,9,1,4,0,0,0,40,25,1
36,2,321760,9,13,4,0,1,4,0,0,0,17,25,0
53,2,77927,4,3,4,5,2,1,0,0,0,50,20,1
33,2,188352,12,14,4,9,1,2,1,0,0,50,25,0
36,2,104858,14,10,2,4,0,4,1,0,0,56,25,2
32,0,83413,9,13,2,0,0,4,1,0,0,35,25,2
35,2,129573,11,9,2,13,0,4,1,0,0,65,25,0
47,1,202606,7,12,4,3,1,2,0,0,0,40,25,1
23,2,239577,14,10,4,9,3,4,1,0,0,52,25,1
33,2,377692,7,12,4,12,1,4,1,0,0,40,25,1
43,5,310969,13,15,2,9,0,2,1,0,0,40,25,0
37,2,79586,11,9,5,6,3,1,1,0,0,60,25,1
50,2,197189,12,14,2,11,0,4,1,0,0,60,25,1
31,2,502752,9,13,2,0,5,4,0,0,0,40,25,2
23,2,300275,11,9,4,11,1,4,1,0,0,48,25,0
19,1,276973,14,10,4,9,3,4,0,0,0,20,25,0
40,2,105936,9,13,0,9,1,4,0,0,0,40,25,0
58,1,310085,11,9,2,7,0,4,1,0,0,40,25,3
58,2,152874,14,10,6,7,1,2,0,0,0,40,25,1
30,2,66278,11,9,4,0,1,4,0,0,0,40,25,0
80,4,26865,5,4,4,4,4,4,1,0,0,20,25,0
36,2,326886,11,9,2,2,0,4,1,0,0,40,25,2
45,2,161954,9,13,4,9,1,4,0,0,0,40,8,0
33,1,40142,11,9,2,10,0,4,1,0,0,56,25,1
19,2,268392,11,9,4,11,4,2,0,0,0,30,25,0
39,2,130007,14,10,0,2,4,4,1,0,0,40,25,1
27,2,183627,9,13,2,3,0,4,1,0,1977,50,25,2
30,2,186932,10,16,2,9,0,4,1,5178,0,75,25,2
24,2,287357,1,7,2,10,0,4,1,0,0,40,25,1
35,3,368825,14,10,2,11,0,4,1,0,0,60,25,2
41,2,277192,4,3,2,4,5,4,0,0,0,40,17,0
51,3,254230,14,10,2,3,0,4,1,0,1977,58,25,3
32,2,162442,9,13,4,3,1,4,0,0,0,60,25,1
28,2,115971,14,10,0,0,4,4,0,0,0,40,25,0
39,2,49020,12,14,4,3,1,4,1,0,1974,40,25,0
49,2,144514,11,9,2,11,0,4,1,0,1887,45,25,3
34,2,221167,7,12,2,0,5,4,0,0,0,40,25,2
33,2,110978,14,10,0,2,2,3,0,0,0,40,25,0
31,2,169122,11,9,0,7,1,4,1,0,0,28,25,1
42,5,60949,12,14,4,9,1,4,1,0,0,45,25,1
25,2,150062,14,10,2,9,0,4,1,0,0,45,25,0
42,5,197344,11,9,2,6,0,4,1,0,0,40,25,1
18,2,256967,0,6,4,11,2,2,0,0,0,40,25,0
42,2,211253,9,13,0,3,4,4,0,0,0,40,25,0
57,2,334224,14,10,2,2,5,4,0,9386,0,40,25,2
32,2,303942,11,9,2,6,0,4,1,0,0,40,25,0
49,2,143459,6,5,5,5,3,4,1,0,0,38,25,0
31,2,109055,11,9,2,4,0,4,1,3137,0,45,25,0
53,2,194791,11,9,2,4,0,4,1,0,0,45,25,0
39,2,186719,14,10,5,2,4,4,0,0,0,25,25,1
32,2,126838,11,9,4,2,1,4,1,0,0,40,25,0
26,2,345405,11,9,2,11,0,4,1,2885,0,40,25,0
24,1,134181,12,14,4,9,3,4,0,0,0,40,25,1
33,2,149910,11,9,2,6,5,2,0,0,0,40,25,1
31,2,1033222,9,13,4,0,1,4,1,8614,0,40,25,2
20,2,203263,2,8,4,7,3,4,1,0,0,35,25,0
21,2,376393,11,9,4,0,3,4,0,0,0,25,25,1
37,2,202950,14,10,4,5,3,4,1,0,0,40,25,1
59,2,171015,14,10,4,0,3,4,0,0,0,34,25,0
19,2,104112,11,9,4,11,4,2,1,0,0,30,11,0
37,1,189878,14,10,2,10,0,4,1,0,0,60,25,0
56,3,76534,11,9,2,3,2,1,0,0,0,21,1,1
46,2,165138,8,11,2,2,0,4,1,0,0,40,25,0
61,2,195453,11,9,2,3,0,4,1,0,0,50,25,2
54,2,226497,11,9,2,6,0,4,1,0,0,40,25,1
42,2,202083,8,11,2,9,0,4,1,0,0,40,0,1
33,2,323985,9,13,2,0,5,4,0,0,0,5,25,3
27,2,189565,10,16,2,9,0,4,1,0,0,40,25,3
62,1,180162,6,5,0,10,1,2,1,0,0,24,25,0
53,1,216931,14,10,2,10,0,4,1,4386,0,40,25,2
36,2,334366,1,7,5,3,1,4,0,0,0,32,25,0
45,2,297676,7,12,6,11,4,4,0,0,0,40,3,0
45,2,126889,9,13,2,11,0,4,1,0,1887,60,25,2
32,2,164243,11,9,2,12,0,4,1,0,0,60,25,2
42,2,152889,0,6,2,2,0,4,1,0,0,45,25,0
22,2,243923,11,9,2,13,2,4,1,0,0,80,25,0
22,2,416356,14,10,4,2,4,4,1,0,0,40,25,0
