Dataset,DatasetKey,DatasetLabel,Generator,Seed,Utility,UtilityMean,UtilityStd,UtilityMetric,Fidelity,FidelityMetric,Privacy,PrivacyMetric,PrivacyLabel,HigherIsPrivate,N_Classifiers,SeedSource
8. Mushroom dataset,Mushroom,Mushroom,GaussianCopula,45,0.5355482754218628,0.5736340935575162,0.01514749709633736,Accuracy,0.909833,Quality_Score,0.593068,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,GaussianCopula,46,0.5893255004188424,0.5736340935575162,0.01514749709633736,Accuracy,0.909833,Quality_Score,0.593068,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,GaussianCopula,47,0.5806630893849732,0.5736340935575162,0.01514749709633736,Accuracy,0.909833,Quality_Score,0.593068,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,GaussianCopula,48,0.5876845964428818,0.5736340935575162,0.01514749709633736,Accuracy,0.909833,Quality_Score,0.593068,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,GaussianCopula,49,0.5783433075189263,0.5736340935575162,0.01514749709633736,Accuracy,0.909833,Quality_Score,0.593068,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,GaussianCopula,50,0.5823413956424605,0.5736340935575162,0.01514749709633736,Accuracy,0.909833,Quality_Score,0.593068,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,GaussianCopula,51,0.5750890649141082,0.5736340935575162,0.01514749709633736,Accuracy,0.909833,Quality_Score,0.593068,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,42,0.5870815529172474,0.6034201764607958,0.00741148965955205,Accuracy,0.914558,Quality_Score,0.393628,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,43,0.5994801210645254,0.6034201764607958,0.00741148965955205,Accuracy,0.914558,Quality_Score,0.393628,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,44,0.6146297451441252,0.6034201764607958,0.00741148965955205,Accuracy,0.914558,Quality_Score,0.393628,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,45,0.6084431137107763,0.6034201764607958,0.00741148965955205,Accuracy,0.914558,Quality_Score,0.393628,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,46,0.6013995120790183,0.6034201764607958,0.00741148965955205,Accuracy,0.914558,Quality_Score,0.393628,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,47,0.6077753594629802,0.6034201764607958,0.00741148965955205,Accuracy,0.914558,Quality_Score,0.393628,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,48,0.5876503730700149,0.6034201764607958,0.00741148965955205,Accuracy,0.914558,Quality_Score,0.393628,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,49,0.6006057607573771,0.6034201764607958,0.00741148965955205,Accuracy,0.914558,Quality_Score,0.393628,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,50,0.5921204174297882,0.6034201764607958,0.00741148965955205,Accuracy,0.914558,Quality_Score,0.393628,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,51,0.6109231468554829,0.6034201764607958,0.00741148965955205,Accuracy,0.914558,Quality_Score,0.393628,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,42,0.464110352127414,0.47535958048942895,0.01904303291291634,Accuracy,0.452807,Quality_Score,0.52337,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,43,0.5103894430590407,0.47535958048942895,0.01904303291291634,Accuracy,0.452807,Quality_Score,0.52337,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,44,0.5012889091871506,0.47535958048942895,0.01904303291291634,Accuracy,0.452807,Quality_Score,0.52337,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,45,0.49729244979343373,0.47535958048942895,0.01904303291291634,Accuracy,0.452807,Quality_Score,0.52337,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,46,0.4642621899881985,0.47535958048942895,0.01904303291291634,Accuracy,0.452807,Quality_Score,0.52337,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,47,0.5105949319791461,0.47535958048942895,0.01904303291291634,Accuracy,0.452807,Quality_Score,0.52337,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,48,0.4877024698748242,0.47535958048942895,0.01904303291291634,Accuracy,0.452807,Quality_Score,0.52337,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,49,0.4750855974676788,0.47535958048942895,0.01904303291291634,Accuracy,0.452807,Quality_Score,0.52337,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,50,0.449902484358613,0.47535958048942895,0.01904303291291634,Accuracy,0.452807,Quality_Score,0.52337,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,51,0.49686395793549926,0.47535958048942895,0.01904303291291634,Accuracy,0.452807,Quality_Score,0.52337,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,42,0.6585362842179788,0.663868819710338,0.009988855928536721,Accuracy,0.600454,Quality_Score,0.539532,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,43,0.645385023860804,0.663868819710338,0.009988855928536721,Accuracy,0.600454,Quality_Score,0.539532,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,44,0.6618186455245213,0.663868819710338,0.009988855928536721,Accuracy,0.600454,Quality_Score,0.539532,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,45,0.664372978084882,0.663868819710338,0.009988855928536721,Accuracy,0.600454,Quality_Score,0.539532,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,46,0.6663579806244628,0.663868819710338,0.009988855928536721,Accuracy,0.600454,Quality_Score,0.539532,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,47,0.6513255034317823,0.663868819710338,0.009988855928536721,Accuracy,0.600454,Quality_Score,0.539532,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,48,0.6822777897426711,0.663868819710338,0.009988855928536721,Accuracy,0.600454,Quality_Score,0.539532,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,49,0.6552490642677912,0.663868819710338,0.009988855928536721,Accuracy,0.600454,Quality_Score,0.539532,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,50,0.6770698268936615,0.663868819710338,0.009988855928536721,Accuracy,0.600454,Quality_Score,0.539532,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,51,0.6586014359273132,0.663868819710338,0.009988855928536721,Accuracy,0.600454,Quality_Score,0.539532,MIA_AUC,MIA AUC,False,20,reconstructed_from_Mean_SD
