Dataset,DatasetKey,DatasetLabel,Generator,Seed,Utility,UtilityMean,UtilityStd,UtilityMetric,Fidelity,FidelityMetric,Privacy,PrivacyMetric,PrivacyLabel,HigherIsPrivate,N_Classifiers,SeedSource
8. Mushroom dataset,Mushroom,Mushroom,TVAE,43,0.6537854708244679,0.6410960301595868,0.007042129107160131,F1,0.914558,Quality_Score,0.082171,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,44,0.6413068104297625,0.6410960301595868,0.007042129107160131,F1,0.914558,Quality_Score,0.082171,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,45,0.6447629898655216,0.6410960301595868,0.007042129107160131,F1,0.914558,Quality_Score,0.082171,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,46,0.651306394016632,0.6410960301595868,0.007042129107160131,F1,0.914558,Quality_Score,0.082171,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,47,0.6341190353413955,0.6410960301595868,0.007042129107160131,F1,0.914558,Quality_Score,0.082171,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,48,0.6391803100526732,0.6410960301595868,0.007042129107160131,F1,0.914558,Quality_Score,0.082171,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,49,0.6510855585457568,0.6410960301595868,0.007042129107160131,F1,0.914558,Quality_Score,0.082171,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,50,0.6425936675912342,0.6410960301595868,0.007042129107160131,F1,0.914558,Quality_Score,0.082171,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TVAE,51,0.644889523577309,0.6410960301595868,0.007042129107160131,F1,0.914558,Quality_Score,0.082171,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,42,0.4269768475208122,0.4475530296092482,0.02889732546102781,F1,0.452807,Quality_Score,26.552123,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,43,0.4470976873852862,0.4475530296092482,0.02889732546102781,F1,0.452807,Quality_Score,26.552123,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,44,0.4297266414031701,0.4475530296092482,0.02889732546102781,F1,0.452807,Quality_Score,26.552123,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,45,0.44272079614609117,0.4475530296092482,0.02889732546102781,F1,0.452807,Quality_Score,26.552123,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,46,0.4781218434592925,0.4475530296092482,0.02889732546102781,F1,0.452807,Quality_Score,26.552123,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,47,0.43795304932240087,0.4475530296092482,0.02889732546102781,F1,0.452807,Quality_Score,26.552123,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,48,0.39928184686179097,0.4475530296092482,0.02889732546102781,F1,0.452807,Quality_Score,26.552123,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,49,0.4194449251112584,0.4475530296092482,0.02889732546102781,F1,0.452807,Quality_Score,26.552123,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,50,0.4416526476122778,0.4475530296092482,0.02889732546102781,F1,0.452807,Quality_Score,26.552123,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,TabDDPM,51,0.3848191639561258,0.4475530296092482,0.02889732546102781,F1,0.452807,Quality_Score,26.552123,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,42,0.6967725118444871,0.7101675134922367,0.00996527271972536,F1,0.600454,Quality_Score,19.131607,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,43,0.716576917665738,0.7101675134922367,0.00996527271972536,F1,0.600454,Quality_Score,19.131607,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,44,0.7116971590903497,0.7101675134922367,0.00996527271972536,F1,0.600454,Quality_Score,19.131607,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,45,0.6952911589632529,0.7101675134922367,0.00996527271972536,F1,0.600454,Quality_Score,19.131607,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,46,0.7165865917040547,0.7101675134922367,0.00996527271972536,F1,0.600454,Quality_Score,19.131607,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,47,0.7032598291594976,0.7101675134922367,0.00996527271972536,F1,0.600454,Quality_Score,19.131607,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,48,0.7052696122358814,0.7101675134922367,0.00996527271972536,F1,0.600454,Quality_Score,19.131607,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,49,0.6888769671823857,0.7101675134922367,0.00996527271972536,F1,0.600454,Quality_Score,19.131607,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,50,0.7203515776647247,0.7101675134922367,0.00996527271972536,F1,0.600454,Quality_Score,19.131607,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
8. Mushroom dataset,Mushroom,Mushroom,WGAN_GP,51,0.7056084977411818,0.7101675134922367,0.00996527271972536,F1,0.600454,Quality_Score,19.131607,NNDR,NNDR,True,20,reconstructed_from_Mean_SD
